,date,accumulate_stock_count,total_cost,total_value,profit_rate,market_price,total_cost_with_dividend,profit_rate_with_dividend
59,2013-04-09,51.0,3810.8759689331055,3653.0718841552734,-0.04140887451186477,71.62886047363281,3810.8759689331055,-0.04140887451186477
60,2013-04-10,51.0,3810.8759689331055,3683.0457458496094,-0.03354352755786054,72.21658325195312,3810.8759689331055,-0.03354352755786054
61,2013-04-11,51.0,3810.8759689331055,3802.941581726074,-0.0020820376395646813,74.5674819946289,3810.8759689331055,-0.0020820376395646813
62,2013-04-12,51.0,3810.8759689331055,3765.475227355957,-0.011913466076372685,73.83284759521484,3810.8759689331055,-0.011913466076372685
63,2013-04-15,51.0,3810.8759689331055,3724.2599029541016,-0.022728649970534982,73.02470397949219,3810.8759689331055,-0.022728649970534982
64,2013-04-16,51.0,3810.8759689331055,3765.475227355957,-0.011913466076372685,73.83284759521484,3810.8759689331055,-0.011913466076372685
65,2013-04-17,51.0,3810.8759689331055,3746.7412719726562,-0.016829384499334517,73.46551513671875,3810.8759689331055,-0.016829384499334517
66,2013-04-18,51.0,3810.8759689331055,3742.9942474365234,-0.017812629445294235,73.39204406738281,3810.8759689331055,-0.017812629445294235
67,2013-04-19,51.0,3810.8759689331055,3990.2795791625977,0.047076738180937994,78.24077606201172,3810.8759689331055,0.047076738180937994
68,2013-04-22,51.0,3810.8759689331055,4065.2138442993164,0.06674000346366966,79.71007537841797,3810.8759689331055,0.06674000346366966
69,2013-04-23,51.0,3810.8759689331055,3971.545623779297,0.042160819757976156,77.87344360351562,3810.8759689331055,0.042160819757976156
70,2013-04-24,51.0,3810.8759689331055,3971.545623779297,0.042160819757976156,77.87344360351562,3810.8759689331055,0.042160819757976156
71,2013-04-25,51.0,3810.8759689331055,4009.0127563476562,0.05199245239934199,78.60809326171875,3810.8759689331055,0.05199245239934199
72,2013-04-26,51.0,3810.8759689331055,4065.2138442993164,0.06674000346366966,79.71007537841797,3810.8759689331055,0.06674000346366966
73,2013-04-29,51.0,3810.8759689331055,4046.4802780151367,0.06182418714298674,79.3427505493164,3810.8759689331055,0.06182418714298674
74,2013-04-30,51.0,3810.8759689331055,4102.682144165039,0.07657194241187225,80.44474792480469,3810.8759689331055,0.07657194241187225
75,2013-05-02,63.0,4785.0285568237305,5114.301086425781,0.06881307513462775,81.17938232421875,4785.0285568237305,0.06881307513462775
76,2013-05-03,63.0,4785.0285568237305,5091.160102844238,0.06397695277783584,80.81206512451172,4785.0285568237305,0.06397695277783584
77,2013-05-06,63.0,4785.0285568237305,5160.584976196289,0.0784857216446479,81.91404724121094,4785.0285568237305,0.0784857216446479
78,2013-05-07,63.0,4785.0285568237305,5206.866943359375,0.08815796635823173,82.648681640625,4785.0285568237305,0.08815796635823173
79,2013-05-08,63.0,4785.0285568237305,5299.435684204102,0.10750346027649019,84.11802673339844,4785.0285568237305,0.10750346027649019
80,2013-05-09,63.0,4785.0285568237305,5322.576187133789,0.11233948218417301,84.48533630371094,4785.0285568237305,0.11233948218417301
81,2013-05-10,63.0,4785.0285568237305,5299.435684204102,0.10750346027649019,84.11802673339844,4785.0285568237305,0.10750346027649019
82,2013-05-13,63.0,4785.0285568237305,5299.435684204102,0.10750346027649019,84.11802673339844,4785.0285568237305,0.10750346027649019
83,2013-05-14,63.0,4785.0285568237305,5345.718612670898,0.11717590588829217,84.85267639160156,4785.0285568237305,0.11717590588829217
84,2013-05-15,63.0,4785.0285568237305,5322.576187133789,0.11233948218417301,84.48533630371094,4785.0285568237305,0.11233948218417301
85,2013-05-16,63.0,4785.0285568237305,5253.150352478027,0.0978305124191428,83.38333892822266,4785.0285568237305,0.0978305124191428
86,2013-05-17,63.0,4785.0285568237305,5253.150352478027,0.0978305124191428,83.38333892822266,4785.0285568237305,0.0978305124191428
87,2013-05-20,63.0,4785.0285568237305,5276.291816711426,0.10266673522504378,83.75066375732422,4785.0285568237305,0.10266673522504378
88,2013-05-21,63.0,4785.0285568237305,5206.866943359375,0.08815796635823173,82.648681640625,4785.0285568237305,0.08815796635823173
89,2013-05-22,63.0,4785.0285568237305,5183.725959777832,0.08332184400143981,82.28136444091797,4785.0285568237305,0.08332184400143981
90,2013-05-23,63.0,4785.0285568237305,4998.593284606934,0.04463186065601371,79.3427505493164,4785.0285568237305,0.04463186065601371
91,2013-05-24,63.0,4785.0285568237305,5068.019119262695,0.059140830421043934,80.44474792480469,4785.0285568237305,0.059140830421043934
92,2013-05-27,63.0,4785.0285568237305,5183.725959777832,0.08332184400143981,82.28136444091797,4785.0285568237305,0.08332184400143981
93,2013-05-28,63.0,4785.0285568237305,5068.019119262695,0.059140830421043934,80.44474792480469,4785.0285568237305,0.059140830421043934
94,2013-05-29,63.0,4785.0285568237305,5137.443031311035,0.07364939838963783,81.54671478271484,4785.0285568237305,0.07364939838963783
95,2013-05-30,63.0,4785.0285568237305,5091.160102844238,0.06397695277783584,80.81206512451172,4785.0285568237305,0.06397695277783584
96,2013-05-31,63.0,4785.0285568237305,5068.019119262695,0.059140830421043934,80.44474792480469,4785.0285568237305,0.059140830421043934
97,2013-06-03,75.0,5732.733573913574,5923.156356811523,0.03321675086462338,78.97541809082031,5732.733573913574,0.03321675086462338
98,2013-06-04,75.0,5732.733573913574,6005.8061599731445,0.04763392237556078,80.0774154663086,5732.733573913574,0.04763392237556078
99,2013-06-05,75.0,5732.733573913574,6033.356094360352,0.05243964621253991,80.44474792480469,5732.733573913574,0.05243964621253991
100,2013-06-06,75.0,5732.733573913574,5923.156356811523,0.03321675086462338,78.97541809082031,5732.733573913574,0.03321675086462338
101,2013-06-07,75.0,5732.733573913574,5978.255653381348,0.04282809872501409,79.71007537841797,5732.733573913574,0.04282809872501409
102,2013-06-10,75.0,5732.733573913574,5978.255653381348,0.04282809872501409,79.71007537841797,5732.733573913574,0.04282809872501409
103,2013-06-11,75.0,5732.733573913574,5950.7062911987305,0.03802247470160251,79.3427505493164,5732.733573913574,0.03802247470160251
104,2013-06-13,75.0,5732.733573913574,5757.8596115112305,0.0043829069105863604,76.7714614868164,5732.733573913574,0.0043829069105863604
105,2013-06-14,75.0,5732.733573913574,5840.508270263672,0.018799878794388648,77.87344360351562,5732.733573913574,0.018799878794388648
106,2013-06-17,75.0,5732.733573913574,5840.508270263672,0.018799878794388648,77.87344360351562,5732.733573913574,0.018799878794388648
107,2013-06-18,75.0,5732.733573913574,5868.058204650879,0.02360560263136778,78.24077606201172,5732.733573913574,0.02360560263136778
108,2013-06-19,75.0,5732.733573913574,5812.958908081055,0.01399425477097707,77.50611877441406,5732.733573913574,0.01399425477097707
109,2013-06-20,75.0,5732.733573913574,5730.309104919434,-0.0004229167399603238,76.40412139892578,5732.733573913574,-0.0004229167399603238
110,2013-06-21,75.0,5732.733573913574,5702.759742736816,-0.005228540763371902,76.03679656982422,5732.733573913574,-0.005228540763371902
111,2013-06-24,75.0,5732.733573913574,5565.011215209961,-0.029256960321132452,74.20014953613281,5732.733573913574,-0.029256960321132452
112,2013-06-25,75.0,5732.733573913574,5565.011215209961,-0.029256960321132452,74.20014953613281,5732.733573913574,-0.029256960321132452
113,2013-06-26,75.0,5732.733573913574,5592.561149597168,-0.024451236484153323,74.5674819946289,5732.733573913574,-0.024451236484153323
114,2013-06-27,75.0,5732.733573913574,5757.8596115112305,0.0043829069105863604,76.7714614868164,5732.733573913574,0.0043829069105863604
115,2013-06-28,75.0,5732.733573913574,6116.003608703613,0.06685641846920709,81.54671478271484,5732.733573913574,0.06685641846920709
116,2013-07-01,87.0,6684.846580505371,6902.819297790527,0.03260698875585528,79.3427505493164,6684.846580505371,0.03260698875585528
117,2013-07-02,87.0,6684.846580505371,7030.6496658325195,0.05172939740092074,80.81206512451172,6684.846580505371,0.05172939740092074
118,2013-07-03,87.0,6684.846580505371,7030.6191329956055,0.05172482993081558,80.81171417236328,6423.846580505371,0.09445626462058172
119,2013-07-04,87.0,6684.846580505371,7030.6191329956055,0.05172482993081558,80.81171417236328,6423.846580505371,0.09445626462058172
120,2013-07-05,87.0,6684.846580505371,7162.033790588379,0.07138341984909588,82.32222747802734,6423.846580505371,0.1149135803341265
121,2013-07-08,87.0,6684.846580505371,6899.205139160156,0.03206633930536365,79.30120849609375,6423.846580505371,0.07399905223411923
122,2013-07-09,87.0,6684.846580505371,6964.912467956543,0.0418956342645038,80.05646514892578,6423.846580505371,0.08422771009089162
123,2013-07-10,87.0,6684.846580505371,6964.912467956543,0.0418956342645038,80.05646514892578,6423.846580505371,0.08422771009089162
124,2013-07-11,87.0,6684.846580505371,7194.88712310791,0.07629801768225176,82.6998519897461,6423.846580505371,0.12002785759897155
125,2013-07-12,87.0,6684.846580505371,7227.739791870117,0.08121251622257929,83.07746887207031,6423.846580505371,0.1251420315367343
126,2013-07-15,87.0,6684.846580505371,7194.88712310791,0.07629801768225176,82.6998519897461,6423.846580505371,0.12002785759897155
127,2013-07-16,87.0,6684.846580505371,7096.325798034668,0.06155402559712735,81.56696319580078,6423.846580505371,0.10468481915027184
128,2013-07-17,87.0,6684.846580505371,7162.033790588379,0.07138341984909588,82.32222747802734,6423.846580505371,0.1149135803341265
129,2013-07-18,87.0,6684.846580505371,6932.06046295166,0.036981235017004656,79.6788558959961,6423.846580505371,0.07911363948021113
130,2013-07-19,87.0,6684.846580505371,6452.40087890625,-0.034772032357031045,74.16552734375,6423.846580505371,0.00444504675555818
131,2013-07-22,87.0,6684.846580505371,6373.553146362305,-0.04656702743947383,73.25923156738281,6423.846580505371,-0.007829177349237031
132,2013-07-23,87.0,6684.846580505371,6570.673141479492,-0.017079440440538496,75.52497863769531,6423.846580505371,0.02285648623983328
133,2013-07-24,87.0,6684.846580505371,6702.085807800293,0.0025788515992566873,77.03546905517578,6423.846580505371,0.043313491972131204
134,2013-07-25,87.0,6684.846580505371,6734.940467834473,0.007493648018069322,77.4131088256836,6423.846580505371,0.048427975891140826
135,2013-07-26,87.0,6684.846580505371,6734.940467834473,0.007493648018069322,77.4131088256836,6423.846580505371,0.048427975891140826
136,2013-07-29,87.0,6684.846580505371,6570.673141479492,-0.017079440440538496,75.52497863769531,6423.846580505371,0.02285648623983328
137,2013-07-30,87.0,6684.846580505371,6702.085807800293,0.0025788515992566873,77.03546905517578,6423.846580505371,0.043313491972131204
138,2013-07-31,87.0,6684.846580505371,6734.940467834473,0.007493648018069322,77.4131088256836,6423.846580505371,0.048427975891140826
139,2013-08-01,100.0,7671.580520629883,7590.261077880859,-0.010600089842027314,75.9026107788086,7410.580520629883,0.024246488753583387
140,2013-08-02,100.0,7671.580520629883,7590.261077880859,-0.010600089842027314,75.9026107788086,7410.580520629883,0.024246488753583387
141,2013-08-05,100.0,7671.580520629883,7590.261077880859,-0.010600089842027314,75.9026107788086,7410.580520629883,0.024246488753583387
142,2013-08-06,100.0,7671.580520629883,7461.869049072266,-0.027336149440610788,74.61869049072266,7410.580520629883,0.006920986594721381
143,2013-08-07,100.0,7671.580520629883,7325.923156738281,-0.045056864483411695,73.25923156738281,7410.580520629883,-0.011423850487276788
144,2013-08-08,100.0,7671.580520629883,7280.608367919922,-0.05096370319761172,72.80608367919922,7410.580520629883,-0.017538727546126655
145,2013-08-09,100.0,7671.580520629883,7280.608367919922,-0.05096370319761172,72.80608367919922,7410.580520629883,-0.017538727546126655
146,2013-08-12,100.0,7671.580520629883,7250.397491455078,-0.05490172827387896,72.50397491455078,7410.580520629883,-0.02161544952232561
147,2013-08-13,100.0,7671.580520629883,7341.02783203125,-0.04308795139537849,73.4102783203125,7410.580520629883,-0.009385592451901594
148,2013-08-14,100.0,7671.580520629883,7310.816192626953,-0.047026075921746145,73.10816192626953,7410.580520629883,-0.013462417380824834
149,2013-08-15,100.0,7671.580520629883,7250.397491455078,-0.05490172827387896,72.50397491455078,7410.580520629883,-0.02161544952232561
150,2013-08-16,100.0,7671.580520629883,7288.159942626953,-0.04997934610369553,72.88159942626953,7410.580520629883,-0.016519701481163343
151,2013-08-19,100.0,7671.580520629883,7212.63427734375,-0.059824209894162796,72.1263427734375,7410.580520629883,-0.026711300516212167
152,2013-08-20,100.0,7671.580520629883,7129.557800292969,-0.07065333132844583,71.29557800292969,7410.580520629883,-0.03792182266350002
153,2013-08-22,100.0,7671.580520629883,7137.110900878906,-0.06966877533432882,71.37110900878906,7410.580520629883,-0.03690259069308814
154,2013-08-23,100.0,7671.580520629883,7325.923156738281,-0.045056864483411695,73.25923156738281,7410.580520629883,-0.011423850487276788
155,2013-08-26,100.0,7671.580520629883,7310.816192626953,-0.047026075921746145,73.10816192626953,7410.580520629883,-0.013462417380824834
156,2013-08-27,100.0,7671.580520629883,7220.188903808594,-0.05883945499984495,72.20188903808594,7410.580520629883,-0.025691862640351715
157,2013-08-28,100.0,7671.580520629883,7310.816192626953,-0.047026075921746145,73.10816192626953,7410.580520629883,-0.013462417380824834
158,2013-08-29,100.0,7671.580520629883,7454.315185546875,-0.028320804884828223,74.54315185546875,7410.580520629883,0.005901651671585216
159,2013-08-30,100.0,7671.580520629883,7590.261077880859,-0.010600089842027314,75.9026107788086,7410.580520629883,0.024246488753583387
160,2013-09-02,112.0,8596.006149291992,8627.972534179688,0.003718748489998255,77.03546905517578,8335.006149291992,0.03514891046752029
161,2013-09-03,112.0,8596.006149291992,8627.972534179688,0.003718748489998255,77.03546905517578,8335.006149291992,0.03514891046752029
162,2013-09-04,112.0,8596.006149291992,8501.092407226562,-0.01104160937265584,75.9026107788086,8335.006149291992,0.019926350977998778
163,2013-09-05,112.0,8596.006149291992,8585.677734375,-0.001201536473754487,76.6578369140625,8335.006149291992,0.03007455310687453
164,2013-09-06,112.0,8596.006149291992,8627.972534179688,0.003718748489998255,77.03546905517578,8335.006149291992,0.03514891046752029
165,2013-09-09,112.0,8596.006149291992,8712.560424804688,0.013559119606062087,77.79071807861328,8335.006149291992,0.045297420151845506
166,2013-09-10,112.0,8596.006149291992,8839.443115234375,0.02831977568587866,78.92359924316406,8335.006149291992,0.060520287196816486
167,2013-09-11,112.0,8596.006149291992,8839.443115234375,0.02831977568587866,78.92359924316406,8335.006149291992,0.060520287196816486
168,2013-09-12,112.0,8596.006149291992,8754.854370117188,0.018479305164094004,78.16834259033203,8335.006149291992,0.05037167499400812
169,2013-09-13,112.0,8596.006149291992,8670.268188476562,0.008639132859471824,77.4131088256836,8335.006149291992,0.040223370346649204
170,2013-09-16,112.0,8596.006149291992,8924.031860351562,0.03816024620766332,79.6788558959961,8335.006149291992,0.07066889939962485
171,2013-09-17,112.0,8596.006149291992,8924.031860351562,0.03816024620766332,79.6788558959961,8335.006149291992,0.07066889939962485
172,2013-09-18,112.0,8596.006149291992,8712.560424804688,0.013559119606062087,77.79071807861328,8335.006149291992,0.045297420151845506
173,2013-09-23,112.0,8596.006149291992,8924.031860351562,0.03816024620766332,79.6788558959961,8335.006149291992,0.07066889939962485
174,2013-09-24,112.0,8596.006149291992,8881.7353515625,0.03323976243246892,79.30120849609375,8335.006149291992,0.06559433700201278
175,2013-09-25,112.0,8596.006149291992,8712.560424804688,0.013559119606062087,77.79071807861328,8335.006149291992,0.045297420151845506
176,2013-09-26,112.0,8596.006149291992,8585.677734375,-0.001201536473754487,76.6578369140625,8335.006149291992,0.03007455310687453
177,2013-09-27,112.0,8596.006149291992,8712.560424804688,0.013559119606062087,77.79071807861328,8335.006149291992,0.045297420151845506
178,2013-09-30,112.0,8596.006149291992,8501.092407226562,-0.01104160937265584,75.9026107788086,8335.006149291992,0.019926350977998778
